budget,method,objective_mode,num_prompts,certified_prompts,certified_fraction,horizon,num_shards,num_events,max_failed_prompts,certified_prompts_lower_bound,certified_fraction_lower_bound,solver,solver_status,objective_value,objective_bound,mip_gap,time_seconds,top_competitors,max_targets_per_prompt,plot_fraction,certified_percent,run_label,run_name,num_retained_prompts,num_total_rows_read,num_rows_filtered_shorter_than_horizon,padding_policy,horizon_filter_basis,family,method_label
5,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.391887763995328,3.0,2.0,1.0,100.0,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
7,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,2.0,75.0,0.974025974025974,gurobi,OPTIMAL,2.0,2.0,0.0,2.9309396969911177,3.0,2.0,0.974025974025974,97.40259740259741,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
7,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.3835583680047421,3.0,2.0,1.0,100.0,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
9,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,3.0,74.0,0.961038961038961,gurobi,OPTIMAL,3.0,3.0,0.0,2.8974822829914046,3.0,2.0,0.961038961038961,96.1038961038961,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
9,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.4050094630074454,3.0,2.0,1.0,100.0,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
12,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,4.0,73.0,0.948051948051948,gurobi,OPTIMAL,4.0,4.0,0.0,2.954784733999986,3.0,2.0,0.948051948051948,94.8051948051948,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
12,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.398130293993745,3.0,2.0,1.0,100.0,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
15,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,5.0,72.0,0.935064935064935,gurobi,OPTIMAL,5.0,5.0,0.0,3.1313854470063234,3.0,2.0,0.935064935064935,93.5064935064935,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
15,joint_row_column_validity_milp,fixed_budget_adversarial_success,77,,,20,500.0,351.0,0.0,77.0,1.0,gurobi,OPTIMAL,-0.0,-0.0,0.0,0.4014295840024715,3.0,2.0,1.0,100.0,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,validity,Joint row-column validity MILP
20,joint_row_column_stability_milp,fixed_budget_adversarial_success,77,,,20,500.0,901.0,8.0,69.0,0.8961038961038961,gurobi,OPTIMAL,8.0,8.0,0.0,4.996033597999485,3.0,2.0,0.8961038961038961,89.6103896103896,1B full H=20,1b_full_final_tool_baselines_top3,77,110,33,no_padding_none_rows_filtered,shortest_non_none_prefix_across_shards,stability,Joint row-column stability MILP
